udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w,temperature_ratio,temp_diff_ratio,torque_speed_product,tool_wear_torque,tool_wear_ratio,torque_per_rpm,rpm_per_torque,torque_squared,rpm_squared,tool_wear_squared,type_L,type_M,type_H
3231,L50410,L,300.6,309.4,1556,36.0,98,0,0,0,0,0,0,8.799999999999955,5865.981802782862,1.0292747837658016,0.029274783765801577,56016.0,3528.0,2.7222222222222223,0.02313624678663239,43.22222222222222,1296.0,2421136,9604,1,0,0
6008,M20867,M,300.7,310.6,1349,54.5,19,0,0,0,0,0,0,9.900000000000034,7699.048756274946,1.0329231792484204,0.03292317924842047,73520.5,1035.5,0.3486238532110092,0.04040029651593773,24.75229357798165,2970.25,1819801,361,0,1,0
4598,M19457,M,303.0,311.1,1490,43.0,108,0,0,0,0,0,0,8.100000000000023,6709.394710516602,1.0267326732673268,0.02673267326732681,64070.0,4644.0,2.511627906976744,0.028859060402684565,34.651162790697676,1849.0,2220100,11664,0,1,0
4991,L52170,L,303.9,313.2,1393,46.5,9,0,0,0,0,0,0,9.300000000000011,6783.169777998402,1.0306021717670286,0.030602171767028667,64774.5,418.5,0.1935483870967742,0.03338119167264896,29.956989247311828,2162.25,1940449,81,1,0,0
7280,L54459,L,300.0,310.1,1465,40.9,60,0,0,0,0,0,0,10.100000000000025,6274.650647137334,1.0336666666666667,0.03366666666666675,59918.5,2454.0,1.466992665036675,0.027918088737201363,35.81907090464548,1672.81,2146225,3600,1,0,0
9242,L56421,L,298.1,308.7,1683,29.1,161,0,0,0,0,0,0,10.599999999999966,5128.681422911874,1.0355585374035556,0.03555853740355574,48975.3,4685.1,5.5326460481099655,0.017290552584670233,57.83505154639175,846.8100000000001,2832489,25921,1,0,0
1580,L48759,L,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,10.0,6623.231296004144,1.0335232986925913,0.03352329869259135,63247.2,7708.799999999999,4.018264840182649,0.030332409972299166,32.96803652968037,1918.4399999999998,2085136,30976,1,0,0
7984,L55163,L,301.0,312.2,1601,33.0,109,0,0,0,0,0,0,11.199999999999989,5532.658822236985,1.0372093023255813,0.03720930232558136,52833.0,3597.0,3.303030303030303,0.02061211742660837,48.515151515151516,1089.0,2563201,11881,1,0,0
6052,L53231,L,300.9,311.0,1382,51.2,136,0,0,0,0,0,0,10.100000000000025,7409.802320658934,1.0335659687603855,0.033565968760385596,70758.40000000001,6963.200000000001,2.65625,0.03704775687409551,26.9921875,2621.4400000000005,1909924,18496,1,0,0
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0,10.899999999999975,5435.395113681844,1.0366633030608812,0.03666330306088118,51904.2,282.59999999999997,0.28662420382165604,0.018995765275257107,52.64331210191083,985.9599999999999,2732409,81,0,0,1
8205,L55384,L,299.4,310.9,1751,27.8,10,0,0,0,0,0,0,11.5,5097.527295763774,1.0384101536406145,0.038410153640614564,48677.8,278.0,0.3597122302158273,0.015876641918903485,62.985611510791365,772.84,3066001,100,1,0,0
9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,10.5,4931.378932290922,1.0352348993288591,0.03523489932885906,47091.200000000004,5546.8,6.925795053003533,0.01700721153846154,58.79858657243816,800.89,2768896,38416,1,0,0
4816,H34229,H,303.4,311.9,1534,33.2,210,0,0,0,0,0,0,8.5,5333.251464538129,1.0280158206987475,0.02801582069874753,50928.8,6972.000000000001,6.325301204819277,0.021642764015645372,46.20481927710843,1102.2400000000002,2353156,44100,0,0,1
9500,L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0,10.900000000000034,6056.13193412914,1.0364304812834226,0.03643048128342258,57831.8,377.0,0.2652519893899204,0.02457627118644068,40.68965517241379,1421.2900000000002,2353156,100,1,0,0
9090,L56269,L,297.2,307.9,1989,20.3,186,0,0,0,0,0,0,10.699999999999989,4228.238136539967,1.0360026917900402,0.03600269179004034,40376.700000000004,3775.8,9.16256157635468,0.0102061337355455,97.98029556650246,412.09000000000003,3956121,34596,1,0,0
3645,L50824,L,302.2,311.5,1548,32.4,81,0,0,0,0,0,0,9.300000000000011,5252.240261977559,1.0307743216412972,0.030774321641297193,50155.2,2624.4,2.5,0.020930232558139535,47.77777777777778,1049.76,2396304,6561,1,0,0
3206,M18065,M,300.1,308.9,1548,38.4,31,0,0,0,0,0,0,8.799999999999955,6224.87734752896,1.0293235588137286,0.029323558813728605,59443.2,1190.3999999999999,0.8072916666666667,0.024806201550387597,40.3125,1474.56,2396304,961,0,1,0
1472,L48651,L,298.5,309.6,1421,53.6,122,0,0,0,0,0,0,11.100000000000025,7976.042980541959,1.0371859296482413,0.03718592964824129,76165.6,6539.2,2.2761194029850746,0.03771991555242787,26.511194029850746,2872.96,2019241,14884,1,0,0
2143,L49322,L,299.3,308.9,1376,60.3,163,0,0,0,0,0,0,9.599999999999966,8688.891297592505,1.032074841296358,0.032074841296358056,82972.8,9828.9,2.703150912106136,0.04382267441860465,22.81923714759536,3636.0899999999997,1893376,26569,1,0,0
9946,L57125,L,298.3,308.0,1578,37.8,101,0,0,0,0,0,0,9.699999999999989,6246.365841279513,1.0325175997318137,0.03251759973181357,59648.399999999994,3817.7999999999997,2.671957671957672,0.023954372623574142,41.74603174603175,1428.8399999999997,2490084,10201,1,0,0
139,H29552,H,298.8,308.6,1449,49.4,150,0,0,0,0,0,0,9.800000000000011,7495.902903318319,1.0327978580990629,0.03279785809906296,71580.59999999999,7410.0,3.0364372469635628,0.03409247757073844,29.331983805668017,2440.3599999999997,2099601,22500,0,0,1
3688,M18547,M,302.0,311.2,1625,30.7,189,0,0,0,0,0,0,9.199999999999989,5224.206783532027,1.0304635761589405,0.03046357615894036,49887.5,5802.3,6.156351791530945,0.01889230769230769,52.931596091205215,942.49,2640625,35721,0,1,0
3315,L50494,L,301.4,310.5,1489,43.5,98,0,0,0,0,0,0,9.100000000000025,6782.855618733042,1.0301924353019245,0.030192435301924437,64771.5,4263.0,2.2528735632183907,0.02921423774345198,34.229885057471265,1892.25,2217121,9604,1,0,0
5961,L53140,L,300.5,310.7,1606,33.5,121,0,0,0,0,0,0,10.199999999999989,5634.027545192816,1.0339434276206323,0.03394342762063224,53801.0,4053.5,3.611940298507463,0.020859277708592777,47.940298507462686,1122.25,2579236,14641,1,0,0
7431,M22290,M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0,11.399999999999975,6681.371704046581,1.038,0.037999999999999916,63802.4,322.7,0.15184381778741865,0.033309248554913296,30.02169197396963,2125.21,1915456,49,0,1,0
9167,M24026,M,297.6,308.6,1390,53.4,175,0,0,0,0,0,0,11.0,7772.928543511865,1.0369623655913978,0.036962365591397844,74226.0,9345.0,3.2771535580524347,0.03841726618705036,26.02996254681648,2851.56,1932100,30625,0,1,0
2863,L50042,L,300.6,309.5,1867,23.0,242,0,0,0,0,0,0,8.899999999999977,4496.771004593311,1.0296074517631404,0.029607451763140308,42941.0,5566.0,10.521739130434783,0.012319228709159078,81.17391304347827,529.0,3485689,58564,1,0,0
2125,L49304,L,299.2,308.9,1430,39.1,117,0,0,0,0,0,0,9.699999999999989,5855.195668005538,1.0324197860962567,0.03241978609625665,55913.0,4574.7,2.9923273657289,0.027342657342657343,36.57289002557545,1528.8100000000002,2044900,13689,1,0,0
1063,L48242,L,296.8,307.9,1372,49.0,140,0,0,0,0,0,0,11.099999999999966,7040.099697184488,1.037398921832884,0.03739892183288398,67228.0,6860.0,2.857142857142857,0.03571428571428571,28.0,2401.0,1882384,19600,1,0,0
5579,L52758,L,302.5,312.2,1574,38.7,30,0,0,0,0,0,0,9.699999999999989,6378.878219407931,1.0320661157024793,0.0320661157024793,60913.8,1161.0,0.7751937984496123,0.02458703939008895,40.671834625322994,1497.6900000000003,2477476,900,1,0,0
7357,L54536,L,299.6,310.2,1333,51.2,40,0,0,0,0,0,0,10.599999999999966,7147.081399014733,1.0353805073431241,0.03538050734312405,68249.6,2048.0,0.78125,0.03840960240060015,26.03515625,2621.4400000000005,1776889,1600,1,0,0
9293,L56472,L,298.2,309.0,1643,34.1,91,0,0,0,0,0,0,10.800000000000011,5867.060416260594,1.0362173038229376,0.03621730382293767,56026.3,3103.1,2.6686217008797652,0.020754716981132078,48.18181818181818,1162.8100000000002,2699449,8281,1,0,0
3934,L51113,L,302.6,311.6,1576,34.7,182,0,0,0,0,0,0,9.0,5726.830192179858,1.0297422339722406,0.02974223397224058,54687.200000000004,6315.400000000001,5.244956772334294,0.02201776649746193,45.4178674351585,1204.0900000000001,2483776,33124,1,0,0
2731,L49910,L,299.6,309.2,1425,45.9,133,0,0,0,0,0,0,9.599999999999966,6849.457382989145,1.0320427236315086,0.03204272363150856,65407.5,6104.7,2.89760348583878,0.032210526315789474,31.045751633986928,2106.81,2030625,17689,1,0,0
7936,M22795,M,300.8,311.9,1356,44.3,214,0,0,0,0,0,0,11.099999999999966,6290.599465842057,1.0369015957446808,0.036901595744680736,60070.799999999996,9480.199999999999,4.830699774266366,0.03266961651917404,30.609480812641085,1962.4899999999998,1838736,45796,0,1,0
8830,M23689,M,297.3,308.8,1469,44.1,150,0,0,0,0,0,0,11.5,6784.049423941407,1.0386814665321225,0.038681466532122434,64782.9,6615.0,3.401360544217687,0.030020422055820287,33.31065759637188,1944.8100000000002,2157961,22500,0,1,0
9028,M23887,M,297.4,308.3,1444,44.0,18,0,0,0,0,0,0,10.900000000000034,6653.474361282702,1.0366509751176867,0.03665097511768674,63536.0,792.0,0.4090909090909091,0.030470914127423823,32.81818181818182,1936.0,2085136,324,0,1,0
8775,M23634,M,297.6,308.7,1408,51.5,4,0,0,0,0,0,0,11.099999999999966,7593.438883236769,1.037298387096774,0.03729838709677408,72512.0,206.0,0.07766990291262135,0.036576704545454544,27.339805825242717,2652.25,1982464,16,0,1,0
4484,L51663,L,302.7,310.4,1489,42.7,33,0,0,0,0,0,0,7.699999999999989,6658.113446434504,1.0254377271225636,0.025437727122563557,63580.3,1409.1000000000001,0.7728337236533958,0.02867696440564137,34.8711943793911,1823.2900000000002,2217121,1089,1,0,0
516,L47695,L,297.5,309.2,1715,28.0,30,0,0,0,0,0,0,11.699999999999989,5028.642640846062,1.039327731092437,0.03932773109243694,48020.0,840.0,1.0714285714285714,0.0163265306122449,61.25,784.0,2941225,900,1,0,0
5442,M20301,M,303.0,312.6,1392,42.9,94,0,0,0,0,0,0,9.600000000000025,6253.528672529698,1.0316831683168317,0.03168316831683177,59716.799999999996,4032.6,2.191142191142191,0.03081896551724138,32.44755244755245,1840.4099999999999,1937664,8836,0,1,0
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0,8.699999999999989,5721.866475787186,1.028788881535407,0.028788881535406978,54639.799999999996,2189.9,1.6991643454038998,0.023587385019710905,42.39554317548747,1288.81,2316484,3721,0,0,1
251,L47430,L,298.0,308.3,1662,32.7,0,0,0,0,0,0,0,10.300000000000011,5691.246419390198,1.0345637583892617,0.03456375838926178,54347.4,0.0,0.0,0.019675090252707583,50.82568807339449,1069.2900000000002,2762244,0,1,0,0
6336,M21195,M,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,9.400000000000034,6499.117442236326,1.0312916111850867,0.031291611185086665,62062.0,8593.199999999999,4.56221198156682,0.03034965034965035,32.94930875576037,1883.56,2044900,39204,0,1,0
2306,H31719,H,299.2,308.5,1342,47.5,147,0,0,0,0,0,0,9.300000000000011,6675.360790102712,1.0310828877005347,0.031082887700534797,63745.0,6982.5,3.094736842105263,0.03539493293591654,28.25263157894737,2256.25,1800964,21609,0,0,1
7795,M22654,M,300.2,311.6,1415,55.8,82,0,0,0,0,0,0,11.400000000000034,8268.357704982976,1.037974683544304,0.03797468354430391,78957.0,4575.599999999999,1.4695340501792116,0.039434628975265014,25.358422939068102,3113.64,2002225,6724,0,1,0
7529,M22388,M,300.1,311.3,1748,26.6,42,0,0,0,0,0,0,11.199999999999989,4869.133509847797,1.0373208930356548,0.037320893035654744,46496.8,1117.2,1.5789473684210527,0.015217391304347827,65.71428571428571,707.5600000000001,3055504,1764,0,1,0
5717,L52896,L,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,9.699999999999989,7401.46662815141,1.032087330466424,0.03208733046642404,70678.8,8613.0,3.160919540229885,0.038552437223042836,25.938697318007662,2724.84,1833316,27225,1,0,0
3628,L50807,L,302.2,311.5,1588,30.6,39,0,0,0,0,0,0,9.300000000000011,5088.626116578604,1.0307743216412972,0.030774321641297193,48592.8,1193.4,1.2745098039215685,0.019269521410579346,51.89542483660131,936.3600000000001,2521744,1521,1,0,0
970,L48149,L,295.9,306.6,1412,41.0,109,0,0,0,0,0,0,10.700000000000044,6062.436063387344,1.036160865157148,0.03616086515714784,57892.0,4469.0,2.658536585365854,0.02903682719546742,34.4390243902439,1681.0,1993744,11881,1,0,0
4218,L51397,L,301.9,310.6,1462,38.8,22,0,0,0,0,0,0,8.700000000000045,5940.290941015773,1.028817489234846,0.028817489234846127,56725.6,853.5999999999999,0.5670103092783506,0.026538987688098495,37.680412371134025,1505.4399999999998,2137444,484,1,0,0
4044,M18903,M,302.0,310.8,1445,46.3,17,0,0,0,0,0,0,8.800000000000011,7006.118136648157,1.0291390728476821,0.029139072847682156,66903.5,787.0999999999999,0.367170626349892,0.03204152249134948,31.209503239740823,2143.6899999999996,2088025,289,0,1,0
4504,M19363,M,302.5,310.2,1751,30.5,90,0,0,0,0,0,0,7.699999999999989,5592.61088204299,1.0254545454545454,0.025454545454545417,53405.5,2745.0,2.9508196721311477,0.017418617932609938,57.40983606557377,930.25,3066001,8100,0,1,0
2594,H32007,H,298.9,308.5,1415,54.0,6,0,0,0,0,0,0,9.600000000000025,8001.636488693203,1.0321177651388425,0.032117765138842506,76410.0,324.0,0.1111111111111111,0.03816254416961131,26.203703703703702,2916.0,2002225,36,0,0,1
166,L47345,L,298.5,308.4,1733,26.0,8,0,0,0,0,0,0,9.899999999999975,4718.4627261816295,1.0331658291457286,0.03316582914572856,45058.0,208.0,0.3076923076923077,0.015002885170225043,66.65384615384616,676.0,3003289,64,1,0,0
9104,L56283,L,297.3,308.2,1490,41.0,16,0,0,0,0,0,0,10.899999999999975,6397.329840260016,1.0366633030608812,0.03666330306088118,61090.0,656.0,0.3902439024390244,0.027516778523489934,36.34146341463415,1681.0,2220100,256,1,0,0
3345,L50524,L,301.4,310.7,1706,27.9,170,0,0,0,0,0,0,9.300000000000011,4984.388072332494,1.03085600530856,0.030856005308560093,47597.399999999994,4743.0,6.093189964157706,0.016354044548651817,61.146953405017925,778.41,2910436,28900,1,0,0
659,L47838,L,297.7,309.1,1562,36.8,172,0,0,0,0,0,0,11.400000000000034,6019.459075886235,1.0382935841451126,0.03829358414511264,57481.6,6329.599999999999,4.673913043478262,0.023559539052496796,42.44565217391305,1354.2399999999998,2439844,29584,1,0,0
5067,L52246,L,304.1,313.1,1550,30.9,9,0,0,0,0,0,0,9.0,5015.552671456105,1.0295955277869122,0.0295955277869122,47895.0,278.09999999999997,0.29126213592233013,0.019935483870967743,50.16181229773463,954.81,2402500,81,1,0,0
3073,L50252,L,300.1,309.0,1314,58.2,114,0,0,0,0,0,0,8.899999999999977,8008.422328824958,1.0296567810729755,0.029656781072975598,76474.8,6634.8,1.958762886597938,0.04429223744292238,22.577319587628864,3387.2400000000002,1726596,12996,1,0,0
2775,L49954,L,300.1,309.4,1559,39.7,24,0,0,0,0,0,0,9.299999999999956,6481.346499792518,1.0309896701099632,0.0309896701099632,61892.3,952.8000000000001,0.6045340050377833,0.0254650416933932,39.269521410579344,1576.0900000000001,2430481,576,1,0,0
4690,M19549,M,303.4,311.5,1560,36.4,114,0,0,0,0,0,0,8.100000000000023,5946.40657471476,1.0266974291364537,0.026697429136453604,56784.0,4149.599999999999,3.131868131868132,0.02333333333333333,42.85714285714286,1324.9599999999998,2433600,12996,0,1,0
4248,L51427,L,302.6,311.0,1369,60.0,93,1,0,1,0,0,0,8.399999999999977,8601.680685528854,1.0277594183740912,0.02775941837409113,82140.0,5580.0,1.55,0.04382761139517896,22.816666666666666,3600.0,1874161,8649,1,0,0
7217,M22076,M,300.0,309.9,1651,28.1,114,0,0,0,0,0,0,9.899999999999975,4858.274071241888,1.033,0.03299999999999992,46393.100000000006,3203.4,4.056939501779359,0.017019987886129618,58.75444839857651,789.6100000000001,2725801,12996,0,1,0
3017,L50196,L,300.5,309.8,1441,48.8,200,0,0,0,0,0,0,9.300000000000011,7363.976955818571,1.0309484193011647,0.030948419301164765,70320.8,9760.0,4.0983606557377055,0.03386537126995142,29.528688524590166,2381.4399999999996,2076481,40000,1,0,0
8600,L55779,L,297.6,308.4,1460,40.3,195,0,0,0,0,0,0,10.799999999999956,6161.500951730542,1.036290322580645,0.03629032258064501,58837.99999999999,7858.499999999999,4.838709677419355,0.027602739726027396,36.22828784119107,1624.0899999999997,2131600,38025,1,0,0
7515,L54694,L,300.4,311.8,1636,32.3,7,0,0,0,0,0,0,11.400000000000034,5533.685075837157,1.037949400798935,0.03794940079893487,52842.799999999996,226.09999999999997,0.21671826625387,0.01974327628361858,50.65015479876161,1043.2899999999997,2676496,49,1,0,0
6630,L53809,L,301.6,310.5,1397,49.4,104,0,0,0,0,0,0,8.899999999999977,7226.898796366935,1.0295092838196285,0.02950928381962857,69011.8,5137.599999999999,2.1052631578947367,0.03536148890479599,28.279352226720647,2440.3599999999997,1951609,10816,1,0,0
2699,L49878,L,300.0,309.4,2010,20.0,55,0,0,0,0,0,0,9.399999999999975,4209.734155810323,1.0313333333333332,0.031333333333333255,40200.0,1100.0,2.75,0.009950248756218905,100.5,400.0,4040100,3025,1,0,0
5723,L52902,L,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,9.5,6949.705604565197,1.0314361350099273,0.0314361350099272,66364.8,7938.8,3.991031390134529,0.029973118279569895,33.36322869955157,1989.16,2214144,31684,1,0,0
7582,M22441,M,300.4,311.2,1366,56.1,177,0,0,0,0,0,0,10.800000000000011,8024.94710618284,1.0359520639147803,0.035952063914780334,76632.6,9929.7,3.155080213903743,0.0410688140556369,24.349376114081995,3147.21,1865956,31329,0,1,0
8075,L55254,L,300.4,312.0,1631,34.9,115,0,0,0,0,0,0,11.600000000000025,5960.847428945761,1.0386151797603196,0.03861517976031966,56921.899999999994,4013.5,3.2951289398280803,0.0213979153893317,46.73352435530086,1218.01,2660161,13225,1,0,0
555,H29968,H,297.5,309.4,1368,45.3,129,0,0,0,0,0,0,11.899999999999975,6489.525112667363,1.0399999999999998,0.03999999999999992,61970.399999999994,5843.7,2.8476821192052983,0.0331140350877193,30.198675496688743,2052.0899999999997,1871424,16641,0,0,1
8100,L55279,L,300.2,311.7,1603,30.5,176,0,0,0,0,0,0,11.5,5119.905907432845,1.0383077948034645,0.03830779480346436,48891.5,5368.0,5.770491803278689,0.019026824703680598,52.557377049180324,930.25,2569609,30976,1,0,0
1056,L48235,L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,11.0,6106.4183605376,1.0370619946091644,0.03706199460916442,58312.0,4806.8,3.0964467005076144,0.02662162162162162,37.56345177664975,1552.36,2190400,14884,1,0,0
8140,L55319,L,299.5,310.8,1571,38.2,74,0,0,0,0,0,0,11.300000000000011,6284.462888192045,1.037729549248748,0.037729549248747954,60012.200000000004,2826.8,1.9371727748691099,0.024315722469764482,41.12565445026178,1459.2400000000002,2468041,5476,1,0,0
3659,M18518,M,302.2,311.5,1449,44.5,113,0,0,0,0,0,0,9.300000000000011,6752.382169993222,1.0307743216412972,0.030774321641297193,64480.5,5028.5,2.539325842696629,0.030710835058661144,32.561797752808985,1980.25,2099601,12769,0,1,0
9523,M24382,M,299.0,310.2,1657,32.3,64,0,0,0,0,0,0,11.199999999999989,5604.716485734822,1.037458193979933,0.03745819397993307,53521.1,2067.2,1.9814241486068114,0.019493059746529873,51.300309597523224,1043.2899999999997,2745649,4096,0,1,0
5865,M20724,M,301.4,311.0,1486,36.5,91,0,0,0,0,0,0,9.600000000000025,5679.894797935226,1.0318513603185138,0.03185136031851369,54239.0,3321.5,2.493150684931507,0.02456258411843876,40.71232876712329,1332.25,2208196,8281,0,1,0
9578,M24437,M,299.5,310.7,1364,49.5,0,0,0,0,0,0,0,11.199999999999989,7070.468426169187,1.0373956594323872,0.037395659432387277,67518.0,0.0,0.0,0.036290322580645164,27.555555555555557,2450.25,1860496,0,0,1,0
5466,L52645,L,302.9,312.4,1424,49.5,155,0,0,0,0,0,0,9.5,7381.486098874579,1.0313634862991086,0.031363486299108616,70488.0,7672.5,3.1313131313131315,0.03476123595505618,28.767676767676768,2450.25,2027776,24025,1,0,0
6835,L54014,L,301.1,311.0,1378,51.1,190,0,0,0,0,0,0,9.899999999999975,7373.925332554938,1.0328794420458318,0.03287944204583187,70415.8,9709.0,3.7181996086105675,0.03708272859216256,26.96673189823875,2611.21,1898884,36100,1,0,0
6466,M21325,M,300.5,309.8,1416,48.5,110,0,0,0,0,0,0,9.300000000000011,7191.733902597755,1.0309484193011647,0.030948419301164765,68676.0,5335.0,2.268041237113402,0.03425141242937853,29.195876288659793,2352.25,2005056,12100,0,1,0
3710,L50889,L,302.2,311.4,1754,26.9,33,0,0,0,0,0,0,9.199999999999989,4940.95031790886,1.030443414956982,0.030443414956982096,47182.6,887.6999999999999,1.2267657992565058,0.0153363740022805,65.20446096654275,723.6099999999999,3076516,1089,1,0,0
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,10.5,7419.960136905541,1.0352585627938213,0.035258562793821356,70855.4,7568.0,3.382663847780127,0.03157543391188251,31.67019027484144,2237.2899999999995,2244004,25600,1,0,0
9703,L56882,L,298.9,310.0,1633,31.2,76,0,0,0,0,0,0,11.100000000000025,5335.429635444618,1.0371361659417866,0.037136165941786634,50949.6,2371.2,2.435897435897436,0.0191059399877526,52.33974358974359,973.4399999999999,2666689,5776,1,0,0
9052,L56231,L,297.4,308.6,1820,24.6,79,0,0,0,0,0,0,11.200000000000044,4688.512876217407,1.0376597175521185,0.037659717552118506,44772.0,1943.4,3.211382113821138,0.013516483516483517,73.98373983739837,605.1600000000001,3312400,6241,1,0,0
8191,M23050,M,299.7,310.9,1620,37.2,203,0,0,0,0,0,0,11.199999999999989,6310.831322531177,1.0373707040373707,0.03737070403737067,60264.00000000001,7551.6,5.456989247311827,0.022962962962962966,43.54838709677419,1383.8400000000001,2624400,41209,0,1,0
497,M15356,M,297.5,309.2,1530,40.0,206,0,0,0,0,0,0,11.699999999999989,6408.849013323178,1.039327731092437,0.03932773109243694,61200.0,8240.0,5.15,0.026143790849673203,38.25,1600.0,2340900,42436,0,1,0
3998,L51177,L,302.2,311.1,1394,53.7,140,0,0,0,0,0,0,8.900000000000034,7839.0904847964675,1.0294506949040372,0.029450694904037174,74857.8,7518.0,2.60707635009311,0.038522238163558105,25.959031657355677,2883.6900000000005,1943236,19600,1,0,0
6295,L53474,L,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,9.399999999999975,6196.5087658670445,1.0312188641647293,0.031218864164729243,59172.3,3521.7000000000003,2.351421188630491,0.025310660562459127,39.50904392764858,1497.6900000000003,2337841,8281,1,0,0
7005,L54184,L,300.5,310.6,1950,20.3,208,0,0,0,0,0,0,10.100000000000025,4145.331506411732,1.0336106489184693,0.0336106489184693,39585.0,4222.400000000001,10.246305418719212,0.01041025641025641,96.05911330049261,412.09000000000003,3802500,43264,1,0,0
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,9.5,5916.247285240299,1.0314257360238175,0.0314257360238174,56496.00000000001,5350.400000000001,4.3181818181818175,0.02193146417445483,45.59659090909091,1239.0400000000002,2576025,23104,1,0,0
9307,M24166,M,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,10.899999999999975,5284.0436516074005,1.0365403955749244,0.036540395574924486,50458.9,3679.0,4.593639575971731,0.015872125630959057,63.003533568904594,800.89,3179089,16900,0,1,0
8214,M23073,M,299.2,310.5,1548,33.5,35,0,0,0,0,0,0,11.300000000000011,5430.5570609953165,1.0377673796791445,0.037767379679144425,51858.0,1172.5,1.044776119402985,0.021640826873385012,46.208955223880594,1122.25,2396304,1225,0,1,0
208,M15067,M,298.4,308.7,1421,60.7,119,1,0,0,1,0,0,10.300000000000011,9032.571061919718,1.0345174262734584,0.03451742627345849,86254.7,7223.3,1.9604612850082372,0.04271639690358903,23.410214168039538,3684.4900000000002,2019241,14161,0,1,0
4192,L51371,L,302.4,311.0,1317,59.4,179,0,0,0,0,0,0,8.600000000000023,8192.20549905996,1.0284391534391535,0.028439153439153517,78229.8,10632.6,3.0134680134680134,0.04510250569476082,22.171717171717173,3528.3599999999997,1734489,32041,1,0,0
2960,M17819,M,300.7,309.4,1589,35.0,52,0,0,0,0,0,0,8.699999999999989,5823.989180979879,1.0289324908546724,0.028932490854672394,55615.0,1820.0,1.4857142857142858,0.022026431718061675,45.4,1225.0,2524921,2704,0,1,0
7117,L54296,L,301.0,310.5,1601,33.2,77,0,0,0,0,0,0,9.5,5566.1900878263,1.0315614617940199,0.03156146179401993,53153.200000000004,2556.4,2.319277108433735,0.020737039350405998,48.222891566265055,1102.2400000000002,2563201,5929,1,0,0
8429,M23288,M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0,11.300000000000011,5357.043792901315,1.0377926421404682,0.03779264214046826,51156.0,4984.0,6.357142857142857,0.01532567049808429,65.25,784.0,3337929,31684,0,1,0
4511,L51690,L,302.4,310.2,1346,62.4,106,1,0,1,0,0,0,7.800000000000011,8795.454120402272,1.025793650793651,0.025793650793650834,83990.4,6614.4,1.6987179487179487,0.04635958395245171,21.57051282051282,3893.7599999999998,1811716,11236,1,0,0
6930,M21789,M,301.0,311.6,1301,55.0,9,0,0,0,0,0,0,10.600000000000025,7493.222077587256,1.035215946843854,0.0352159468438539,71555.0,495.0,0.16363636363636364,0.042275172943889314,23.654545454545456,3025.0,1692601,81,0,1,0
8846,M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0,11.5,8342.687787166911,1.03866845998655,0.0386684599865501,79666.8,11879.1,3.4010152284263957,0.04384272997032641,22.8087986463621,3492.81,1817104,40401,0,1,0
1652,L48831,L,298.0,307.8,1414,51.7,140,0,0,0,0,0,0,9.800000000000011,7655.412034316583,1.0328859060402684,0.032885906040268496,73103.8,7238.0,2.7079303675048356,0.03656294200848657,27.350096711798837,2672.8900000000003,1999396,19600,1,0,0
3311,L50490,L,301.3,310.4,1346,46.7,90,0,0,0,0,0,0,9.099999999999966,6582.495311262598,1.0302024560238963,0.030202456023896335,62858.200000000004,4203.0,1.9271948608137044,0.03469539375928678,28.822269807280513,2180.8900000000003,1811716,8100,1,0,0
5102,M19961,M,304.1,313.4,1518,42.4,105,0,0,0,0,0,0,9.299999999999956,6740.098542717687,1.0305820453798091,0.030582045379809127,64363.2,4452.0,2.4764150943396226,0.02793148880105402,35.801886792452834,1797.76,2304324,11025,0,1,0
6443,L53622,L,300.7,310.2,1348,54.8,50,0,0,0,0,0,0,9.5,7735.690198591315,1.0315929497838376,0.03159294978383771,73870.4,2740.0,0.9124087591240876,0.04065281899109792,24.598540145985403,3003.0399999999995,1817104,2500,1,0,0
8657,M23516,M,297.3,308.3,1697,27.4,121,0,0,0,0,0,0,11.0,4869.238229602916,1.0369996636394214,0.036999663639421455,46497.799999999996,3315.3999999999996,4.416058394160584,0.01614614024749558,61.93430656934307,750.7599999999999,2879809,14641,0,1,0
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,10.800000000000011,5913.053332709149,1.0363881401617252,0.036388140161725105,56465.5,6533.5,4.904109589041096,0.02359405300581771,42.38356164383562,1332.25,2393209,32041,1,0,0
